anyo;cut_region;region;cut_provincia;provincia;cut_comuna_anyocenso;cut_comuna;comuna;cut_distrito;distrito;censo_viviendas_totales;censo_viviendas_ocupadas;censo_viviendas_desocupadas;censo_viviendas_urbanas;censo_viviendas_rurales;censo_viviendas_tipo_casa;censo_viviendas_tipo_departamento;censo_viviendas_tipo_otros;censo_viviendas_agua_por_red_publica;censo_viviendas_agua_por_pozo_o_noria;censo_viviendas_agua_por_camion;censo_viviendas_agua_por_rio;censo_viviendas_agua_por_otro;censo_viviendas_agua_no_se_puede_determinar;censo_viviendas_tratamiento_aguas_por_red_publica_alcantarillado;censo_viviendas_tratamiento_aguas_por_pozo_fosa_septica;censo_viviendas_tratamiento_aguas_por_red_publica_alcantarillado_o_fosa_septica;censo_viviendas_tratamiento_aguas_por_pozo_negro;censo_viviendas_tratamiento_aguas_por_otro;censo_viviendas_tratamiento_aguas_no_tiene;censo_viviendas_tratamiento_aguas_no_se_puede_determinar;censo_viviendas_electricidad_por_red_publica;censo_viviendas_electricidad_por_generador;censo_viviendas_electricidad_por_ernc;censo_viviendas_electricidad_por_otro;censo_viviendas_electricidad_no_tiene;censo_viviendas_electricidad_no_se_puede_determinar;censo_total_poblacion;num_distrito
1982;13;Metropolitana de Santiago;131;Santiago  ;609;13127;Recoleta;131273;;1250;1226;24;1250;0;1084;32;134;1200;1;;0;4.0;45.0;;;1137.0;25.0;0.0;;;1197.0;;;;8.0;45.0;5404;3
1982;13;Metropolitana de Santiago;131;Santiago  ;609;13127;Recoleta;131274;;6524;6404;120;6524;0;5078;385;1061;6229;24;;0;75.0;196.0;;;5094.0;1024.0;0.0;;;6184.0;;;;144.0;196.0;31976;4
1982;13;Metropolitana de Santiago;131;Santiago  ;609;13127;Recoleta;131275;;5253;5215;38;5253;0;3448;811;994;5152;29;;0;11.0;61.0;;;3809.0;1293.0;0.0;;;5154.0;;;;38.0;61.0;27961;5
1982;13;Metropolitana de Santiago;131;Santiago  ;609;13127;Recoleta;131276;;5085;5016;69;5085;0;3234;37;1814;4927;14;;1;43.0;100.0;;;2833.0;2030.0;0.0;;;4897.0;;;;88.0;100.0;25321;6
1982;13;Metropolitana de Santiago;131;Santiago  ;609;13127;Recoleta;131277;;2936;2898;38;2936;0;2760;18;158;2873;2;;1;11.0;49.0;;;2540.0;176.0;0.0;;;2857.0;;;;30.0;49.0;15317;7
1982;13;Metropolitana de Santiago;131;Santiago  ;609;13127;Recoleta;131278;;1937;1886;51;1937;0;1757;30;150;1849;0;;0;16.0;72.0;;;1766.0;51.0;0.0;;;1856.0;;;;9.0;72.0;8783;8
1982;13;Metropolitana de Santiago;131;Santiago  ;609;13127;Recoleta;131279;;5680;5606;74;5680;0;4897;62;721;5444;12;;1;82.0;141.0;;;4607.0;794.0;0.0;;;5395.0;;;;144.0;141.0;27810;9
1982;13;Metropolitana de Santiago;131;Santiago  ;609;13127;Recoleta;131280;;1280;1212;68;1280;0;797;445;38;1146;1;;0;11.0;122.0;;;1120.0;23.0;0.0;;;1157.0;;;;1.0;122.0;4189;10
1982;13;Metropolitana de Santiago;131;Santiago  ;610;13123;Providencia;131231;;5376;5105;271;5376;0;2843;2364;169;4851;0;;0;4.0;521.0;;;4686.0;20.0;0.0;;;4848.0;;;;7.0;521.0;19825;1
1982;13;Metropolitana de Santiago;131;Santiago  ;610;13123;Providencia;131232;;5520;5237;283;5520;0;1371;4099;50;5016;0;;0;2.0;502.0;;;4877.0;16.0;0.0;;;5017.0;;;;1.0;502.0;19423;2
1982;13;Metropolitana de Santiago;131;Santiago  ;610;13123;Providencia;131233;;6329;5380;949;6329;0;1196;5101;32;5155;0;;0;3.0;1171.0;;;4860.0;37.0;0.0;;;5156.0;;;;2.0;1171.0;16546;3
1982;13;Metropolitana de Santiago;131;Santiago  ;610;13123;Providencia;131234;;5757;5390;367;5757;0;3318;2394;45;5202;0;;0;1.0;554.0;;;5023.0;25.0;0.0;;;5202.0;;;;1.0;554.0;21082;4
1982;13;Metropolitana de Santiago;131;Santiago  ;610;13123;Providencia;131235;;2270;2180;90;2270;0;1591;635;44;2145;0;;0;1.0;124.0;;;2074.0;6.0;0.0;;;2144.0;;;;2.0;124.0;8709;5
1982;13;Metropolitana de Santiago;131;Santiago  ;610;13123;Providencia;131236;;4855;4551;304;4855;0;1013;3745;97;4257;0;;0;6.0;592.0;;;4170.0;25.0;0.0;;;4263.0;;;;0.0;592.0;13333;6
1982;13;Metropolitana de Santiago;131;Santiago  ;610;13123;Providencia;131237;;2625;2503;122;2625;0;1719;811;95;2405;0;;17;2.0;201.0;;;2264.0;75.0;0.0;;;2424.0;;;;0.0;201.0;10016;7
1982;13;Metropolitana de Santiago;131;Santiago  ;610;13123;Providencia;131238;;2706;2378;328;2706;0;378;2303;25;2215;0;;10;3.0;478.0;;;2047.0;13.0;0.0;;;2223.0;;;;5.0;478.0;6515;8
1982;13;Metropolitana de Santiago;131;Santiago  ;611;13132;Vitacura;131321;;2694;2508;186;2694;0;1797;722;175;2454;0;;0;4.0;236.0;;;2266.0;182.0;0.0;;;2450.0;;;;8.0;236.0;11514;1
1982;13;Metropolitana de Santiago;131;Santiago  ;611;13132;Vitacura;131322;;5166;4939;227;5166;0;4214;795;157;4874;9;;1;9.0;273.0;;;4536.0;199.0;0.0;;;4882.0;;;;11.0;273.0;24483;2
1982;13;Metropolitana de Santiago;131;Santiago  ;611;13132;Vitacura;131323;;423;403;20;423;0;360;1;62;358;10;;18;7.0;30.0;;;282.0;98.0;0.0;;;383.0;;;;10.0;30.0;2120;3
1982;13;Metropolitana de Santiago;131;Santiago  ;611;13132;Vitacura;131324;;4645;4422;223;4645;0;3547;635;463;4304;7;;16;10.0;308.0;;;3639.0;589.0;0.0;;;4309.0;;;;28.0;308.0;20583;4
1982;13;Metropolitana de Santiago;131;Santiago  ;611;13132;Vitacura;131325;;3061;2866;195;3061;0;2731;314;16;2830;1;;0;4.0;226.0;;;2734.0;14.0;0.0;;;2833.0;;;;2.0;226.0;13338;5
1982;13;Metropolitana de Santiago;131;Santiago  ;612;13115;Lo Barnechea;131151;;2292;2199;93;2255;37;1729;16;547;2083;36;;36;26.0;111.0;;;1307.0;859.0;0.0;;;2095.0;;;;86.0;111.0;11291;1
1982;13;Metropolitana de Santiago;131;Santiago  ;612;13115;Lo Barnechea;131152;;2644;2519;125;2534;110;1484;6;1154;2257;27;;178;37.0;145.0;;;918.0;1488.0;0.0;;;2399.0;;;;100.0;145.0;12054;2
1982;13;Metropolitana de Santiago;131;Santiago  ;612;13115;Lo Barnechea;131153;;751;152;599;215;536;411;282;58;38;1;;55;0.0;657.0;;;38.0;43.0;0.0;;;63.0;;;;31.0;657.0;913;3
1982;13;Metropolitana de Santiago;131;Santiago  ;613;13114;Las Condes;131141;;3368;3055;313;3368;0;631;2584;153;2939;0;;14;3.0;412.0;;;2764.0;150.0;0.0;;;2948.0;;;;8.0;412.0;11991;1
1982;13;Metropolitana de Santiago;131;Santiago  ;613;13114;Las Condes;131142;;1789;1707;82;1789;0;1642;117;30;1687;2;;2;3.0;95.0;;;1660.0;24.0;0.0;;;1680.0;;;;14.0;95.0;8207;2
1982;13;Metropolitana de Santiago;131;Santiago  ;613;13114;Las Condes;131143;;3469;3195;274;3469;0;2883;568;18;3152;2;;5;8.0;302.0;;;2985.0;27.0;0.0;;;3162.0;;;;5.0;302.0;14393;3
1982;13;Metropolitana de Santiago;131;Santiago  ;613;13114;Las Condes;131144;;4671;4342;329;4671;0;3921;553;197;4214;20;;9;25.0;403.0;;;3876.0;257.0;0.0;;;4225.0;;;;43.0;403.0;21420;4
1982;13;Metropolitana de Santiago;131;Santiago  ;613;13114;Las Condes;131145;;2243;2198;45;2243;0;1897;334;12;2135;10;;0;2.0;96.0;;;2042.0;15.0;0.0;;;2145.0;;;;2.0;96.0;9628;5
1982;13;Metropolitana de Santiago;131;Santiago  ;613;13114;Las Condes;131146;;1902;1847;55;1902;0;1734;149;19;1829;2;;0;0.0;71.0;;;1744.0;22.0;0.0;;;1818.0;;;;13.0;71.0;8820;6
1982;13;Metropolitana de Santiago;131;Santiago  ;613;13114;Las Condes;131147;;4507;4290;217;4507;0;3324;718;465;4189;5;;12;29.0;272.0;;;3752.0;416.0;0.0;;;4199.0;;;;36.0;272.0;21439;7
1982;13;Metropolitana de Santiago;131;Santiago  ;613;13114;Las Condes;131148;;4367;4171;196;4367;0;3178;1172;17;4068;3;;16;18.0;262.0;;;3937.0;36.0;0.0;;;4104.0;;;;1.0;262.0;18176;8
1982;13;Metropolitana de Santiago;131;Santiago  ;613;13114;Las Condes;131149;;2447;2419;28;2447;0;2326;107;14;2379;0;;1;7.0;60.0;;;2279.0;16.0;0.0;;;2386.0;;;;1.0;60.0;11120;9
1982;13;Metropolitana de Santiago;131;Santiago  ;613;13114;Las Condes;131150;;2942;2785;157;2942;0;2478;460;4;2752;1;;0;9.0;180.0;;;2649.0;9.0;0.0;;;2759.0;;;;3.0;180.0;12213;10
1982;13;Metropolitana de Santiago;131;Santiago  ;613;13114;Las Condes;131151;;2961;2722;239;2961;0;2191;762;8;2661;0;;9;2.0;289.0;;;2611.0;15.0;0.0;;;2671.0;;;;1.0;289.0;12079;11
1982;13;Metropolitana de Santiago;131;Santiago  ;613;13114;Las Condes;131152;;3526;3290;236;3526;0;2258;1257;11;3212;1;;1;1.0;311.0;;;3140.0;12.0;0.0;;;3213.0;;;;2.0;311.0;13558;12
1982;13;Metropolitana de Santiago;131;Santiago  ;613;13114;Las Condes;131153;;4065;3385;680;4065;0;1619;2417;29;3239;8;;2;1.0;815.0;;;3192.0;20.0;0.0;;;3248.0;;;;2.0;815.0;12691;13
1982;13;Metropolitana de Santiago;131;Santiago  ;614;13120;Ñuñoa;131201;;3498;3234;264;3498;0;2335;1116;47;3120;0;;0;1.0;377.0;;;2982.0;17.0;0.0;;;3117.0;;;;4.0;377.0;12948;1
1982;13;Metropolitana de Santiago;131;Santiago  ;614;13120;Ñuñoa;131202;;4999;4637;362;4999;0;3869;1039;91;4576;2;;0;3.0;418.0;;;4414.0;32.0;0.0;;;4573.0;;;;8.0;418.0;19896;2
1982;13;Metropolitana de Santiago;131;Santiago  ;614;13120;Ñuñoa;131203;;1758;1700;58;1758;0;1366;362;30;1659;6;;0;2.0;91.0;;;1548.0;19.0;0.0;;;1663.0;;;;4.0;91.0;6920;3
1982;13;Metropolitana de Santiago;131;Santiago  ;614;13120;Ñuñoa;131204;;4630;4466;164;4630;0;2065;2520;45;4399;3;;0;0.0;228.0;;;4044.0;40.0;0.0;;;4401.0;;;;1.0;228.0;19087;4
1982;13;Metropolitana de Santiago;131;Santiago  ;614;13120;Ñuñoa;131205;;2483;2301;182;2483;0;1997;462;24;2268;1;;0;0.0;214.0;;;2130.0;8.0;0.0;;;2268.0;;;;1.0;214.0;9529;5
1982;13;Metropolitana de Santiago;131;Santiago  ;614;13120;Ñuñoa;131206;;5448;5292;156;5448;0;1980;3444;24;5200;0;;0;0.0;248.0;;;4446.0;24.0;0.0;;;5199.0;;;;1.0;248.0;21573;6
1982;13;Metropolitana de Santiago;131;Santiago  ;614;13120;Ñuñoa;131207;;4226;4035;191;4226;0;2246;1861;119;3980;0;;0;0.0;246.0;;;3839.0;63.0;0.0;;;3977.0;;;;3.0;246.0;17630;7
1982;13;Metropolitana de Santiago;131;Santiago  ;614;13120;Ñuñoa;131208;;3456;3406;50;3456;0;2653;541;262;3377;3;;0;2.0;74.0;;;3078.0;239.0;0.0;;;3376.0;;;;6.0;74.0;18249;8
1982;13;Metropolitana de Santiago;131;Santiago  ;614;13120;Ñuñoa;131209;;3442;3345;97;3442;0;245;2987;210;3287;0;;0;0.0;155.0;;;2972.0;205.0;0.0;;;3278.0;;;;9.0;155.0;13043;9
1982;13;Metropolitana de Santiago;131;Santiago  ;614;13120;Ñuñoa;131210;;4705;4263;442;4705;0;2467;2164;74;4134;1;;0;0.0;570.0;;;3976.0;20.0;0.0;;;4132.0;;;;3.0;570.0;16209;10
1982;13;Metropolitana de Santiago;131;Santiago  ;614;13120;Ñuñoa;131211;;3827;3571;256;3827;0;2543;1185;99;3453;0;;0;3.0;371.0;;;3300.0;18.0;0.0;;;3454.0;;;;2.0;371.0;13835;11
1982;13;Metropolitana de Santiago;131;Santiago  ;615;13113;La Reina;131131;;3107;2997;110;3107;0;2844;135;128;2941;0;;0;32.0;134.0;;;2724.0;151.0;0.0;;;2942.0;;;;31.0;134.0;13284;1
1982;13;Metropolitana de Santiago;131;Santiago  ;615;13113;La Reina;131132;;2034;1817;217;2034;0;1460;460;114;1757;3;;0;12.0;262.0;;;1587.0;147.0;0.0;;;1764.0;;;;8.0;262.0;7416;2
1982;13;Metropolitana de Santiago;131;Santiago  ;615;13113;La Reina;131133;;3725;3508;217;3725;0;3188;523;14;3467;0;;0;3.0;255.0;;;3378.0;19.0;0.0;;;3466.0;;;;4.0;255.0;15168;3
1982;13;Metropolitana de Santiago;131;Santiago  ;615;13113;La Reina;131134;;2885;2634;251;2885;0;2356;476;53;2575;1;;0;3.0;306.0;;;2456.0;48.0;0.0;;;2569.0;;;;10.0;306.0;10952;4
1982;13;Metropolitana de Santiago;131;Santiago  ;615;13113;La Reina;131135;;2054;1799;255;2054;0;1813;187;54;1742;5;;0;20.0;287.0;;;1621.0;95.0;0.0;;;1760.0;;;;7.0;287.0;8363;5
1982;13;Metropolitana de Santiago;131;Santiago  ;615;13113;La Reina;131136;;790;736;54;790;0;732;0;58;684;3;;17;10.0;76.0;;;532.0;170.0;0.0;;;694.0;;;;20.0;76.0;3341;6
1982;13;Metropolitana de Santiago;131;Santiago  ;615;13113;La Reina;131137;;4793;4569;224;4793;0;3694;375;724;4498;13;;1;18.0;263.0;;;3793.0;691.0;0.0;;;4498.0;;;;32.0;263.0;21928;7
1982;13;Metropolitana de Santiago;131;Santiago  ;616;13118;Macul;131181;;8449;8306;143;8449;0;5696;1878;875;8165;13;;4;48.0;219.0;;;7323.0;554.0;0.0;;;8146.0;;;;84.0;219.0;40581;1
1982;13;Metropolitana de Santiago;131;Santiago  ;616;13118;Macul;131182;;5236;5020;216;5236;0;4041;703;492;4951;11;;0;18.0;256.0;;;4288.0;499.0;0.0;;;4963.0;;;;17.0;256.0;23756;2
1982;13;Metropolitana de Santiago;131;Santiago  ;616;13118;Macul;131183;;3977;3558;419;3977;0;3193;314;470;3479;7;;0;40.0;451.0;;;2776.0;580.0;0.0;;;3487.0;;;;39.0;451.0;16181;3
1982;13;Metropolitana de Santiago;131;Santiago  ;616;13118;Macul;131184;;4372;4141;231;4372;0;2927;962;483;4050;1;;2;22.0;297.0;;;3344.0;607.0;0.0;;;4031.0;;;;44.0;297.0;19272;4
1982;13;Metropolitana de Santiago;131;Santiago  ;616;13118;Macul;131185;;3275;3158;117;3275;0;2040;1024;211;3094;1;;0;3.0;177.0;;;2960.0;100.0;0.0;;;3094.0;;;;4.0;177.0;13310;5
1982;13;Metropolitana de Santiago;131;Santiago  ;617;13122;Peñalolén;131221;;8306;8129;177;8306;0;3977;2125;2204;7984;25;;4;44.0;249.0;;;5926.0;1986.0;0.0;;;7991.0;;;;66.0;249.0;39251;1
1982;13;Metropolitana de Santiago;131;Santiago  ;617;13122;Peñalolén;131222;;8784;8500;284;8720;64;5216;869;2699;8155;91;;40;131.0;367.0;;;3812.0;4449.0;0.0;;;8215.0;;;;202.0;367.0;39257;2
1982;13;Metropolitana de Santiago;131;Santiago  ;617;13122;Peñalolén;131223;;286;281;5;0;286;255;0;31;55;9;;182;31.0;9.0;;;38.0;218.0;0.0;;;188.0;;;;89.0;9.0;1267;3
1982;13;Metropolitana de Santiago;131;Santiago  ;617;13122;Peñalolén;131224;;5296;5014;282;5296;0;3098;414;1784;4913;35;;2;14.0;332.0;;;3092.0;1792.0;0.0;;;4879.0;;;;85.0;332.0;23673;4
1982;13;Metropolitana de Santiago;131;Santiago  ;617;13122;Peñalolén;131225;;1970;1828;142;1879;91;888;69;1013;1667;13;;113;22.0;155.0;;;353.0;1401.0;0.0;;;1762.0;;;;53.0;155.0;8964;5
1982;13;Metropolitana de Santiago;131;Santiago  ;617;13122;Peñalolén;131226;;5004;4979;25;5004;0;1644;416;2944;4873;21;;0;63.0;47.0;;;1733.0;3126.0;0.0;;;4930.0;;;;27.0;47.0;24886;6
1982;13;Metropolitana de Santiago;131;Santiago  ;618;13110;La Florida;131101;;7970;7574;396;7956;14;5184;412;2374;6804;41;;554;113.0;458.0;;;3959.0;3436.0;0.0;;;7259.0;;;;253.0;458.0;37143;1
1982;13;Metropolitana de Santiago;131;Santiago  ;618;13110;La Florida;131102;;6924;5691;1233;6924;0;6335;17;572;5544;4;;0;70.0;1306.0;;;4547.0;958.0;0.0;;;5438.0;;;;180.0;1306.0;25621;2
1982;13;Metropolitana de Santiago;131;Santiago  ;618;13110;La Florida;131103;;9046;7697;1349;9046;0;7500;483;1063;7462;32;;2;100.0;1450.0;;;5610.0;1790.0;0.0;;;7238.0;;;;358.0;1450.0;33983;3
1982;13;Metropolitana de Santiago;131;Santiago  ;618;13110;La Florida;131104;;9751;9350;401;9751;0;6820;1198;1733;9212;18;;0;40.0;481.0;;;7613.0;1460.0;0.0;;;9151.0;;;;119.0;481.0;45841;4
1982;13;Metropolitana de Santiago;131;Santiago  ;618;13110;La Florida;131105;;10949;8644;2305;10949;0;7349;2167;1433;8480;26;;2;53.0;2388.0;;;6509.0;1831.0;0.0;;;8461.0;;;;100.0;2388.0;39342;5
1982;13;Metropolitana de Santiago;131;Santiago  ;618;13110;La Florida;131106;;2483;2195;288;2483;0;2197;120;166;2162;3;;1;14.0;303.0;;;1797.0;355.0;0.0;;;2146.0;;;;34.0;303.0;9953;6
1982;13;Metropolitana de Santiago;131;Santiago  ;619;13129;San Joaquín;131291;;3832;3748;84;3832;0;2890;717;225;3688;1;;0;5.0;138.0;;;3564.0;49.0;0.0;;;3655.0;;;;39.0;138.0;16757;1
1982;13;Metropolitana de Santiago;131;Santiago  ;619;13129;San Joaquín;131292;;3456;3408;48;3456;0;2342;1003;111;3382;1;;0;9.0;64.0;;;3221.0;88.0;0.0;;;3384.0;;;;8.0;64.0;18261;2
1982;13;Metropolitana de Santiago;131;Santiago  ;619;13129;San Joaquín;131293;;3444;3410;34;3444;0;2794;368;282;3376;0;;0;11.0;57.0;;;3181.0;131.0;0.0;;;3373.0;;;;14.0;57.0;16684;3
1982;13;Metropolitana de Santiago;131;Santiago  ;619;13129;San Joaquín;131294;;2449;2390;59;2449;0;1834;322;293;2371;2;;0;12.0;64.0;;;2047.0;286.0;0.0;;;2341.0;;;;44.0;64.0;11039;4
1982;13;Metropolitana de Santiago;131;Santiago  ;619;13129;San Joaquín;131295;;3682;3658;24;3682;0;3024;197;461;3615;20;;0;7.0;40.0;;;3119.0;370.0;0.0;;;3546.0;;;;96.0;40.0;18352;5
1982;13;Metropolitana de Santiago;131;Santiago  ;619;13129;San Joaquín;131296;;3539;3487;52;3539;0;3169;44;326;3155;278;;0;35.0;71.0;;;3222.0;162.0;0.0;;;3406.0;;;;62.0;71.0;18199;6
1982;13;Metropolitana de Santiago;131;Santiago  ;619;13129;San Joaquín;131297;;4694;4662;32;4694;0;3887;124;683;4615;4;;0;20.0;55.0;;;4389.0;139.0;0.0;;;4552.0;;;;87.0;55.0;24612;7
1982;13;Metropolitana de Santiago;131;Santiago  ;620;13111;La Granja;131111;;4907;4238;669;4907;0;3011;1106;790;4103;12;;0;20.0;772.0;;;3252.0;781.0;0.0;;;4083.0;;;;52.0;772.0;19514;1
1982;13;Metropolitana de Santiago;131;Santiago  ;620;13111;La Granja;131112;;3650;3628;22;3650;0;3127;159;364;3593;1;;1;21.0;34.0;;;3382.0;141.0;0.0;;;3594.0;;;;22.0;34.0;21124;2
1982;13;Metropolitana de Santiago;131;Santiago  ;620;13111;La Granja;131113;;3706;3687;19;3706;0;2402;32;1272;3613;21;;3;38.0;31.0;;;2727.0;937.0;0.0;;;3554.0;;;;121.0;31.0;16848;3
1982;13;Metropolitana de Santiago;131;Santiago  ;620;13111;La Granja;131114;;2731;2711;20;2731;0;2468;9;254;2684;3;;1;17.0;26.0;;;2356.0;306.0;0.0;;;2676.0;;;;29.0;26.0;14756;4
1982;13;Metropolitana de Santiago;131;Santiago  ;620;13111;La Granja;131115;;3932;3917;15;3932;0;2196;1085;651;3884;0;;0;4.0;44.0;;;3633.0;156.0;0.0;;;3879.0;;;;9.0;44.0;20519;5
1982;13;Metropolitana de Santiago;131;Santiago  ;620;13111;La Granja;131116;;2784;2775;9;2784;0;2256;6;522;2748;7;;0;15.0;14.0;;;2659.0;90.0;0.0;;;2734.0;;;;36.0;14.0;16407;6
1982;13;Metropolitana de Santiago;131;Santiago  ;621;13112;La Pintana;131121;;1098;1054;44;1041;57;952;5;141;1009;24;;3;2.0;60.0;;;703.0;314.0;0.0;;;995.0;;;;43.0;60.0;5081;1
1982;13;Metropolitana de Santiago;131;Santiago  ;621;13112;La Pintana;131122;;7612;7062;550;7612;0;4866;1277;1469;6957;17;;0;31.0;607.0;;;6102.0;735.0;0.0;;;6945.0;;;;60.0;607.0;36216;2
1982;13;Metropolitana de Santiago;131;Santiago  ;621;13112;La Pintana;131123;;5614;5606;8;5614;0;3837;5;1772;5547;11;;0;35.0;21.0;;;3074.0;2443.0;0.0;;;5456.0;;;;137.0;21.0;30121;3
1982;13;Metropolitana de Santiago;131;Santiago  ;621;13112;La Pintana;131124;;137;137;0;137;0;30;0;107;131;0;;1;5.0;0.0;;;7.0;129.0;0.0;;;125.0;;;;12.0;0.0;721;4
1982;13;Metropolitana de Santiago;131;Santiago  ;621;13112;La Pintana;131125;;357;337;20;330;27;318;0;39;323;3;;0;6.0;25.0;;;245.0;84.0;0.0;;;325.0;;;;7.0;25.0;1793;5
1982;13;Metropolitana de Santiago;131;Santiago  ;622;13131;San Ramón;131311;;3657;3622;35;3657;0;2903;35;719;3565;2;;0;43.0;47.0;;;2811.0;733.0;0.0;;;3537.0;;;;73.0;47.0;18285;1
1982;13;Metropolitana de Santiago;131;Santiago  ;622;13131;San Ramón;131312;;1236;1229;7;1236;0;1047;42;147;1214;1;;0;8.0;13.0;;;1119.0;94.0;0.0;;;1202.0;;;;21.0;13.0;6560;2
1982;13;Metropolitana de Santiago;131;Santiago  ;622;13131;San Ramón;131313;;2668;2662;6;2668;0;1942;249;477;2631;8;;0;11.0;18.0;;;2412.0;207.0;0.0;;;2618.0;;;;32.0;18.0;14951;3
1982;13;Metropolitana de Santiago;131;Santiago  ;622;13131;San Ramón;131314;;5448;5435;13;5448;0;3199;491;1758;5320;59;;0;18.0;51.0;;;2735.0;2460.0;0.0;;;5322.0;;;;75.0;51.0;27995;4
1982;13;Metropolitana de Santiago;131;Santiago  ;622;13131;San Ramón;131315;;3873;3858;15;3873;0;2585;473;815;3827;9;;0;12.0;25.0;;;3123.0;590.0;0.0;;;3809.0;;;;39.0;25.0;21363;5
1982;13;Metropolitana de Santiago;131;Santiago  ;622;13131;San Ramón;131316;;1875;1869;6;1875;0;1636;3;236;1829;11;;0;21.0;14.0;;;1614.0;193.0;0.0;;;1831.0;;;;30.0;14.0;10256;6
1982;13;Metropolitana de Santiago;131;Santiago  ;623;13130;San Miguel;131301;;2326;2265;61;2326;0;1917;195;214;2181;0;;0;28.0;117.0;;;2082.0;44.0;0.0;;;2199.0;;;;10.0;117.0;10968;1
1982;13;Metropolitana de Santiago;131;Santiago  ;623;13130;San Miguel;131302;;2914;2852;62;2914;0;2623;96;195;2798;2;;0;13.0;101.0;;;2694.0;45.0;0.0;;;2801.0;;;;12.0;101.0;13200;2
1982;13;Metropolitana de Santiago;131;Santiago  ;623;13130;San Miguel;131303;;5365;5284;81;5365;0;4371;242;752;5191;8;;0;45.0;121.0;;;4587.0;442.0;0.0;;;5123.0;;;;121.0;121.0;26537;3
1982;13;Metropolitana de Santiago;131;Santiago  ;623;13130;San Miguel;131304;;3267;3191;76;3267;0;2719;300;248;3151;1;;0;20.0;95.0;;;3020.0;87.0;0.0;;;3132.0;;;;40.0;95.0;14876;4
1982;13;Metropolitana de Santiago;131;Santiago  ;623;13130;San Miguel;131305;;3099;3038;61;3099;0;1945;1096;58;2988;0;;0;4.0;107.0;;;2870.0;33.0;0.0;;;2982.0;;;;10.0;107.0;14312;5
1982;13;Metropolitana de Santiago;131;Santiago  ;623;13130;San Miguel;131306;;2018;1961;57;2018;0;1811;96;111;1938;0;;0;3.0;77.0;;;1894.0;5.0;0.0;;;1938.0;;;;3.0;77.0;8871;6
1982;13;Metropolitana de Santiago;131;Santiago  ;624;13109;La Cisterna;131091;;3587;3552;35;3587;0;3235;62;290;3460;22;;0;25.0;80.0;;;3001.0;406.0;0.0;;;3465.0;;;;42.0;80.0;17412;1
1982;13;Metropolitana de Santiago;131;Santiago  ;624;13109;La Cisterna;131092;;3626;3560;66;3626;0;2758;110;758;3485;4;;0;24.0;113.0;;;2751.0;702.0;0.0;;;3464.0;;;;49.0;113.0;16261;2
1982;13;Metropolitana de Santiago;131;Santiago  ;624;13109;La Cisterna;131093;;4136;3887;249;4136;0;3113;475;548;3827;4;;0;21.0;284.0;;;3321.0;360.0;0.0;;;3777.0;;;;75.0;284.0;17606;3
1982;13;Metropolitana de Santiago;131;Santiago  ;624;13109;La Cisterna;131094;;3688;3608;80;3688;0;3222;78;388;3543;2;;0;39.0;104.0;;;3178.0;284.0;0.0;;;3512.0;;;;72.0;104.0;17550;4
1982;13;Metropolitana de Santiago;131;Santiago  ;624;13109;La Cisterna;131095;;2230;2183;47;2230;0;1960;40;230;2127;12;;0;20.0;71.0;;;1823.0;277.0;0.0;;;2085.0;;;;74.0;71.0;10484;5
1982;13;Metropolitana de Santiago;131;Santiago  ;624;13109;La Cisterna;131096;;3506;3413;93;3506;0;3051;16;439;3350;10;;0;25.0;121.0;;;2708.0;599.0;0.0;;;3359.0;;;;26.0;121.0;16550;6
1982;13;Metropolitana de Santiago;131;Santiago  ;625;13105;El Bosque;131051;;3349;3274;75;3349;0;2821;18;510;3222;12;;0;14.0;101.0;;;2839.0;324.0;0.0;;;3200.0;;;;48.0;101.0;17618;1
1982;13;Metropolitana de Santiago;131;Santiago  ;625;13105;El Bosque;131052;;2813;2765;48;2813;0;2486;37;290;2714;3;;0;24.0;72.0;;;2444.0;246.0;0.0;;;2696.0;;;;45.0;72.0;14401;2
1982;13;Metropolitana de Santiago;131;Santiago  ;625;13105;El Bosque;131053;;1456;1409;47;1456;0;1187;227;42;1375;0;;0;12.0;69.0;;;1287.0;68.0;0.0;;;1364.0;;;;23.0;69.0;6840;3
1982;13;Metropolitana de Santiago;131;Santiago  ;625;13105;El Bosque;131054;;2139;2112;27;2139;0;1765;57;317;2088;6;;0;4.0;41.0;;;1610.0;430.0;0.0;;;2069.0;;;;29.0;41.0;10574;4
1982;13;Metropolitana de Santiago;131;Santiago  ;625;13105;El Bosque;131055;;4497;3347;1150;4497;0;2919;1329;249;3321;1;;0;1.0;1174.0;;;3026.0;201.0;0.0;;;3281.0;;;;42.0;1174.0;18301;5
1982;13;Metropolitana de Santiago;131;Santiago  ;625;13105;El Bosque;131056;;5234;5217;17;5234;0;3104;6;2124;5149;7;;0;40.0;38.0;;;2846.0;2259.0;0.0;;;5076.0;;;;120.0;38.0;28786;6
1982;13;Metropolitana de Santiago;131;Santiago  ;625;13105;El Bosque;131057;;1800;1791;9;1800;0;1253;52;495;1742;7;;4;26.0;21.0;;;985.0;755.0;0.0;;;1726.0;;;;53.0;21.0;8910;7
1982;13;Metropolitana de Santiago;131;Santiago  ;625;13105;El Bosque;131058;;4174;3897;277;4174;0;3397;69;708;3822;16;;3;23.0;310.0;;;2725.0;976.0;0.0;;;3855.0;;;;9.0;310.0;18290;8
